"","logFC","logCPM","LR","PValue","FDR"
"NYNRIN",-0.876468324488084,4.89702674414567,18.0800944128559,2.11804171850611e-05,0.0015739529810405
"LOC105371038",-0.826868129817758,0.00871428719772647,18.0759119587988,2.12269948369254e-05,0.0015739529810405
"DLD",0.676971285052793,5.29875041686181,18.0705544676884,2.1286808584924e-05,0.0015739529810405
"ITGB5",-0.723237893508053,5.53256569785671,18.0039204796771,2.20450491369836e-05,0.00162395796913928
"PLCG1",-0.548285620042358,7.67696901943642,17.9708810624449,2.24310153799684e-05,0.00164481186904216
"BCAR3",-0.690264307886852,4.75186145366092,17.9640366993208,2.25118162232519e-05,0.00164481186904216
"ZNF692",-0.74125016741791,5.11569257638289,17.9565655625472,2.26003502855089e-05,0.00164481186904216
"FAM13A-AS1",-0.635960816229258,2.55744099137626,17.9515353980541,2.26601554424964e-05,0.00164481186904216
"ACLY",0.565867558252948,6.76478008275468,17.9379989500054,2.28218852688986e-05,0.00165050539594341
"GAREM2",-1.03643213776803,5.87212896186521,17.851969065476,2.38772070007015e-05,0.00171634390238184
"LOC401127",-0.920142546969077,0.86227496741753,17.8497174476827,2.39054762342243e-05,0.00171634390238184
"WFIKKN1",-1.17008893362609,2.8354113154246,17.8355134046727,2.40845859313527e-05,0.00172296084771006
"BARHL1",-3.24186037853837,0.00915792050173909,17.8223071301123,2.42523234443345e-05,0.00172871957328393
"LOC100130548",-1.21228092064212,1.82468655944169,17.8148017073991,2.43481750395853e-05,0.00172933131392266
"FZD9",-0.694317488612128,2.88571836178421,17.7888679774357,2.4682313725096e-05,0.00174680260277322
"NARS",0.644813614542257,6.6811010357793,17.7674214652599,2.4962115702727e-05,0.00176031773937807
"FARSB",0.775405293802298,4.92353868473793,17.7289564442723,2.54719584734309e-05,0.00178990187627485
"TMEM169",0.580821181344545,2.90448849799539,17.676394008257,2.6185621252524e-05,0.00183354865985871
"ELAC1",0.704836165198556,2.31248199282901,17.6545432702679,2.64881789760534e-05,0.00184227794676874
"MDH1B",0.890581674393979,1.53684506483162,17.6539655419214,2.64962260208464e-05,0.00184227794676874
"IL16",-1.19780545481227,4.3421966314529,17.6378496561673,2.67216932437703e-05,0.00185145829831662
"TLR9",-1.44186640383541,2.0013755539956,17.6291199345135,2.68446292793604e-05,0.0018534953790934
"SGK494",-0.858741680034372,5.3226335684904,17.6152759631206,2.70407529582151e-05,0.00186055402993053
"JHDM1D-AS1",0.787711139880683,1.33766214803666,17.6050448591997,2.7186618829912e-05,0.0018641177810849
"OTOL1",1.91337179211978,-1.07160405428548,17.5763876977281,2.75994097558781e-05,0.00188589621973269
"CXCL10",4.21272288111083,0.600181419237837,17.5401902957295,2.8129828690806e-05,0.00191056751274436
"DHRS11",0.879009871765693,3.40536135654073,17.5386046998816,2.81532960093537e-05,0.00191056751274436
"WBP2",0.542379749748423,8.17302218772262,17.5319462201342,2.82520585816232e-05,0.00191072625547251
"CCDC115",0.542801896862248,4.76450327795383,17.4846523410339,2.89636414975786e-05,0.00195218884325176
"GTF2H3",0.563633598396201,4.06004603023718,17.4627350383378,2.92994895866408e-05,0.00196352868634859
"LOC646762",-0.573660539865753,5.42764764591476,17.4607525053254,2.93300611202655e-05,0.00196352868634859
"CHCHD2",0.542183950577835,5.34867589889261,17.4500796359527,2.94951931417114e-05,0.00196793517608132
"LGMN",0.557557336245084,5.13748273528042,17.4271580216903,2.98530043423299e-05,0.00198512461089802
"WDR31",0.577411269163165,3.53339183621697,17.4187527312782,2.99853030333614e-05,0.00198693301982265
"ZNF10",0.562618097862838,3.68300169658286,17.4127125934967,3.0080738087747e-05,0.00198693301982265
"ZNF768",-0.478686843029881,5.33722239858554,17.4057164102305,3.01916604239326e-05,0.00198763436199551
"RBM6",-0.520063039096778,6.75437639681051,17.3977541637906,3.03183996116709e-05,0.00198772678144948
"COX8A",0.417338142331297,5.45577354059148,17.3930404144626,3.03936826190549e-05,0.00198772678144948
"NHP2",0.451828510717916,4.63741353900643,17.3850309171435,3.05220328888452e-05,0.00198955461751762
"NXF1",-0.464986832889321,6.08172811348691,17.3757365541216,3.06716557934717e-05,0.00199173708138856
"COPG1",0.617858880839952,6.80299457389033,17.3704840596471,3.07565374901543e-05,0.00199173708138856
"DUSP6",0.675311970485439,4.49017774735371,17.3369904065646,3.13033842271408e-05,0.002015402809726
"AXIN1",-0.496365904524318,5.34277976162127,17.3356544996281,3.13253969214578e-05,0.002015402809726
"BEX4",0.799077189438687,6.08544371746995,17.316936243749,3.16354721958582e-05,0.00202614058088262
"PLK4",1.09225740755435,0.983691440152507,17.3132565595338,3.1696789466775e-05,0.00202614058088262
"ZBED6",-0.646587059509031,5.85075073795279,17.2893140934321,3.20986878955474e-05,0.00204523343838639
"TSHR",-0.991740463621079,2.04599413333515,17.276090897737,3.23228439075758e-05,0.00205291498356577
"SLC25A3",0.524385776197101,6.90224587220294,17.2662158444375,3.24912687066299e-05,0.00205701910763763
"ALKBH6",0.481660717332857,3.40285506594178,17.2497340828564,3.2774341748599e-05,0.00206218976519223
"CASC3",-0.619434626848418,7.54621614379437,17.2463379701608,3.28329770224163e-05,0.00206218976519223
"KCNMB3",-0.70041635923116,2.06231041649707,17.2379458199109,3.2978323505362e-05,0.00206218976519223
"RAB5C",0.453873467773782,6.16817061957717,17.2373188291852,3.29892084964643e-05,0.00206218976519223
"TSNAX",0.850305275524964,4.0581834064445,17.1964468968713,3.37066192365006e-05,0.00210040995846068
"BCRP3",-1.33898273137583,-0.556998803620577,17.1742465506424,3.41028448531528e-05,0.00211843878874632
"ZIC1",-1.75991990164744,4.42142299357737,17.1621484018386,3.43207365442904e-05,0.00212531161050518
"POLN",-0.588701440746205,3.80228686795169,17.1502383411584,3.45366075132361e-05,0.00213201686754606
"LINC00472",-0.838393586367307,4.71562804776545,17.1340367019963,3.48324564447983e-05,0.00214360235065256
"C6orf223",1.80571402946735,-0.132755857568159,17.1202081740882,3.50869855244946e-05,0.00215258113050584
"LOC642943",1.80288490233265,-0.650725482252088,17.0838405375386,3.5765330674938e-05,0.0021874252859709
"ABCC6",-1.06753992951255,1.7100827214708,17.0658432318711,3.61058847334656e-05,0.0021885388701196
"LHX4",-0.739009373649042,1.33432050558372,17.0645936148879,3.61296512739954e-05,0.0021885388701196
"RNF151",-1.52428160180575,-1.11688826211336,17.0608064950642,3.62017748193387e-05,0.0021885388701196
"MPO",1.53635698684068,1.20447775038737,17.0595723152393,3.6225310324951e-05,0.0021885388701196
"HMGB3",0.745615975890797,3.22633934859082,17.0518518537282,3.63728870547398e-05,0.00219077547074992
"FAT2",-2.15378811128554,5.48574876011281,17.0403229584214,3.65943878217939e-05,0.00219743754265657
"HIST1H4B",-0.891563120137929,3.32217577650156,17.0150553792121,3.7084599190976e-05,0.00222014627664163
"APEX1",0.550018820709148,5.24117675294872,17.001636776692,3.73476089159887e-05,0.00222915728397359
"EDF1",0.469108320650225,6.4329948652604,16.9895903795751,3.75853197421254e-05,0.0022366086967266
"EGFR-AS1",-1.10445302409291,0.719492244182367,16.978441669457,3.78066714657325e-05,0.00224304491546394
"CLEC4F",3.08924962285254,-1.23031349551134,16.9476283780423,3.84252929100145e-05,0.00226906169832449
"MOB3A",-0.504952615827345,5.30497953346632,16.9445468039637,3.84877169450765e-05,0.00226906169832449
"MINOS1P1",-0.631940756487606,2.9876239312791,16.9395720978185,3.85887057092931e-05,0.00226906169832449
"MAX",-0.411196674877087,5.51489525158857,16.9036700114878,3.93254758674882e-05,0.0023055432834028
"CROT",0.541212006630664,3.1374354225793,16.8758841768805,3.99053810631818e-05,0.00232902727427817
"LYG2",-1.04145240803929,0.588329816495815,16.8732355635932,3.99611058364241e-05,0.00232902727427817
"CASC10",-0.982646536843133,3.5168637846035,16.8357420366994,4.07583842563635e-05,0.00235626934778734
"SLC25A5",0.486268633628676,5.90330698163516,16.8335207565299,4.08061171611772e-05,0.00235626934778734
"FOXD2",-1.26893199122699,-0.199712682054007,16.8290964582693,4.09013580403047e-05,0.00235626934778734
"MLANA",-0.91287672618207,1.19881018002569,16.8289668724642,4.09041509708744e-05,0.00235626934778734
"SALL3",-0.925383352848568,5.11033451336193,16.8082056558647,4.13540973074754e-05,0.00237122172787214
"CCDC146",-0.598780724599303,3.59577155382648,16.8059608940087,4.14030438960315e-05,0.00237122172787214
"LRRC37B",-0.520612471404747,4.70284612893816,16.7808995099531,4.19534732500215e-05,0.0023953447091902
"LINC01004",-0.669132425662825,4.54624242324507,16.7758165757902,4.20660051876358e-05,0.0023953447091902
"TXN2",0.357108563821443,5.32215902041528,16.7677379943628,4.22454830133106e-05,0.00239842005564478
"EMC4",0.553162535556498,4.8532925904608,16.7621962272787,4.236904667962e-05,0.00239842005564478
"TLE2",-0.791285934493777,5.11232683372748,16.7545398808577,4.25403566708853e-05,0.00239842005564478
"WDR61",0.586448478567723,4.18016900791136,16.7494896873049,4.26537352225302e-05,0.00239842005564478
"WDR46",0.437312610700312,4.55602531321514,16.743820126438,4.27813807812319e-05,0.00239842005564478
"CREBBP",-0.433081198611788,8.08723934260875,16.732100167803,4.30464649044425e-05,0.00239842005564478
"SPTBN5",-1.26747704075488,4.11118328763672,16.7318535752158,4.3052060081603e-05,0.00239842005564478
"POLE",-0.823356771041735,5.53346230855434,16.7281004854508,4.31373078588508e-05,0.00239842005564478
"TFCP2L1",-1.06200744834843,2.24526947306362,16.7189510326417,4.33458405827326e-05,0.00239842005564478
"SLC35B1",0.544066380882627,3.9772302877792,16.7150392175352,4.34353069878711e-05,0.00239842005564478
"C9orf106",1.18936118992422,-0.273964581005459,16.7143367426826,4.34513928127007e-05,0.00239842005564478
"COL6A6",-0.811140035095685,2.09808074716116,16.6891761556856,4.40315059053958e-05,0.00242368978061479
"CES2",0.497553783867576,5.81436973615339,16.6777161348873,4.42983078320977e-05,0.00243162124099958
"EMC7",0.592396371624398,4.40744903227644,16.6616672727339,4.46746772135488e-05,0.00244550663995492
"SAMM50",0.378143523544909,4.65622264891932,16.6519029988192,4.49052350990623e-05,0.00245133591153734
"LOC441086",0.872767171044265,1.31642696870918,16.6467000859416,4.50285764937218e-05,0.00245133591153734
"HIGD1B",-1.12359460935034,1.94405054111493,16.5882022520998,4.64390063212918e-05,0.00251501205201811
"H1FNT",1.54913965986478,-0.164298720318217,16.5876684284176,4.64520796850338e-05,0.00251501205201811
"PNISR",-0.598267769258429,7.60478571309843,16.5754281380009,4.67528621779956e-05,0.00252063845994171
"WARS",0.920825378031755,6.09162988973829,16.5730955334598,4.6810403373968e-05,0.00252063845994171
"C9orf153",-1.31713262996072,-0.0492795021357173,16.5604948274074,4.7122473820856e-05,0.00253056623640673
"USP2-AS1",1.21291054633483,0.527567300554989,16.5410790110915,4.76074278945554e-05,0.00254969943556354
"CLDN9",-1.30434155257217,2.13446299358186,16.5059012611085,4.84988907955934e-05,0.00258626371290395
"MXD4",-0.621722502615411,6.62660624009087,16.4992772453397,4.86686228540216e-05,0.00258626371290395
"C16orf90",-1.40454188166575,-0.627449838198388,16.4987682543044,4.86816897917427e-05,0.00258626371290395
"HILS1",-1.12155070341808,1.02836838825625,16.4935496048873,4.88158678534301e-05,0.00258645785396677
"MRPL2",0.484188969906319,3.88124471017741,16.4584729927779,4.97274327093789e-05,0.0026277301508508
"CTAGE7P",-0.607857583219922,1.17209713984981,16.4441722821666,5.01039708741399e-05,0.00264058586926052
"SMO",-0.79950600837611,4.01406440076237,16.4017283800956,5.12384869655619e-05,0.00268957783974476
"RABEPK",0.401979410806102,3.64791587469985,16.3992684249414,5.13050274234719e-05,0.00268957783974476
"COX18",0.544080135504093,3.59348023849631,16.3862889203619,5.16575574368796e-05,0.00269416742592171
"TRIM52",-0.399253955222073,4.9061352447751,16.3860344071555,5.16644944413731e-05,0.00269416742592171
"ZIC5",-1.22021521742304,2.82420129061712,16.3532018041214,5.2567279219491e-05,0.0027340504068594
"TM2D2",0.555549652859255,4.22710191204234,16.3292571411423,5.32356638840118e-05,0.00276156522388895
"LOC285847",-0.98884457593192,0.618926674296519,16.3225939724927,5.34231730502277e-05,0.00276405638946034
"HSP90AB4P",-0.808185463633183,2.55346511948315,16.2508868695305,5.54836169277133e-05,0.0028631858152072
"LINC01521",0.559513296226378,3.99865151068906,16.22228024169,5.63277371110467e-05,0.00289919594439611
"MRPL45P2",-0.629072623753922,2.01777341386529,16.1769704077271,5.76912418385539e-05,0.00295363949596384
"LRPPRC",0.587264217169144,7.19045412751591,16.1723993988311,5.78306268660566e-05,0.00295363949596384
"TAC1",1.54495488417617,1.30158001668736,16.1723325847385,5.78326667558524e-05,0.00295363949596384
"WEE1",-0.657424300888243,1.48774163006269,16.1596398997459,5.82215005318488e-05,0.00296585412477922
"SYT11",0.685830479406291,9.47533401225803,16.1398921065212,5.88316979887203e-05,0.00298381370523077
"CLCNKB",-2.27134025909229,0.072554435661902,16.138491811115,5.88752098680475e-05,0.00298381370523077
"C9orf84",-0.859619598462202,2.77709927387642,16.1239632036497,5.93285768476916e-05,0.00299912009901494
"ITGA11",-0.742417861747954,2.77161774534483,16.1135323970673,5.96562352087756e-05,0.00300801006844045
"ING5",-0.487323101802546,6.2734964169518,16.1049963119554,5.99257291553168e-05,0.00301392956584202
"RTEL1",-0.837492462764288,1.2825602755773,16.0912673059108,6.03617401936328e-05,0.00302758961270743
"CHP1",0.518635865946718,6.38128220817946,16.0868438334165,6.05029010210003e-05,0.00302758961270743
"ALYREF",0.465752624018156,4.1740633750004,16.0816909175761,6.06677583755271e-05,0.00302819219135881
"LRP5L",-0.748373411905349,2.87219499836356,16.0648982531025,6.12081481236612e-05,0.003047489103564
"SNORA38B",-0.810161382678414,1.54827505023875,16.0482038898457,6.17501733015895e-05,0.00306379519921279
"LOC148696",-0.86333177010465,4.9548515542469,16.0453021539802,6.18448768512876e-05,0.00306379519921279
"MAN1B1-AS1",1.12072480181783,2.34916901444323,16.026520150747,6.24614052794738e-05,0.00308662146388542
"GFRA3",-2.03956460421014,-1.49161374767573,16.0123153648725,6.29317865961129e-05,0.00310213005768302
"TPM3P9",-0.750903026031073,3.15396213053838,15.9854053269738,6.38326837043776e-05,0.00313873067068473
"LOC100134368",-0.920123838898283,1.18593745611148,15.9591363566635,6.47246301657519e-05,0.00317471106773401
"BAALC-AS1",1.21626735702442,2.75949369789353,15.9270145132187,6.58323627783925e-05,0.00322107185386821
"AKR1C2",-1.0940999327068,2.00689080840204,15.8983303349197,6.68376548072777e-05,0.0032550735671612
"SMAD4",-0.443200371541808,6.35322291390304,15.897816006818,6.68558206416334e-05,0.0032550735671612
"CROCC",-0.923365988484133,6.44147645458371,15.8854486637912,6.72941281290738e-05,0.00326838343873953
"LOC101927651",-1.49552763958166,-0.747221037631347,15.8806454624624,6.74651352582551e-05,0.00326867755569091
"BZW2",0.689005690563177,3.9135556322343,15.8689822441376,6.78821993711728e-05,0.00328086259204673
"SPOUT1",-0.458581998945275,5.35325766661805,15.8617320293069,6.81427653773871e-05,0.00328544291658955
"MBNL1-AS1",0.558959502463783,2.12727993069743,15.8357761271526,6.90838721071878e-05,0.00331767678904813
"ARHGEF10L",-0.623152870633487,6.13929640334266,15.8296604901675,6.93075088286746e-05,0.00331767678904813
"KIAA1524",0.665768388008155,2.39730545144086,15.829494344299,6.931359460365e-05,0.00331767678904813
"CASP12",-2.4612010761909,-0.869721049603064,15.8223453349135,6.95759662417124e-05,0.00331820038219534
"ALOX15B",-1.26269072367489,1.69658488466754,15.8200766993349,6.96594347493572e-05,0.00331820038219534
"EN2",-2.59677000872916,1.10406765345354,15.8142170558876,6.9875491358173e-05,0.00331960179350636
"ANAPC13",0.536182936180867,4.1854571692833,15.8097826493105,7.00394446474744e-05,0.00331960179350636
"PRPF4",0.401484720736289,4.231939843536,15.8056815595536,7.0191418625311e-05,0.00331960179350636
"LOC100129917",-0.858222159785905,4.33189837166176,15.7974559708458,7.04972346522867e-05,0.00332073166886591
"G0S2",-1.20570873511046,1.78281608757446,15.7935470320872,7.06430330431621e-05,0.00332073166886591
"HGFAC",-1.59056475153422,2.32637040233717,15.7915390997166,7.07180442198937e-05,0.00332073166886591
"DHX36",0.564841370347644,5.58911888023658,15.7724845028454,7.14338747220621e-05,0.00334641527539571
"FAM86HP",0.967236533754493,1.0139686440398,15.7586294287616,7.195894574427e-05,0.00335265031912653
"HGSNAT",0.503557115113386,5.75256757863679,15.7580107569573,7.19824821261719e-05,0.00335265031912653
"TNFRSF10D",-0.874162060065568,2.56311125885742,15.7512162216998,7.22414794832129e-05,0.00335265031912653
"UQCRC2",0.50828525972602,6.54519914676987,15.7452331934083,7.24703194942888e-05,0.00335265031912653
"XXYLT1",0.44786333493082,3.37182750431457,15.7423270359679,7.2581737742498e-05,0.00335265031912653
"MAK16",0.642151829347338,3.07860919732131,15.7419324454103,7.2596879105506e-05,0.00335265031912653
"TM7SF2",0.612482459455713,4.79069895211248,15.7342174684996,7.28935600437006e-05,0.00335265031912653
"LOC102723809",-0.827803719298053,0.231798464928425,15.7335189247962,7.29204828191125e-05,0.00335265031912653
"MIR340",-1.17255716988166,-1.04065614390061,15.724748976174,7.32593402906706e-05,0.00335397591458941
"CCDC117",-0.494743794975573,4.37993756302329,15.7240135853144,7.32878265551683e-05,0.00335397591458941
"ACO2",0.439929394808322,7.65133932856327,15.7148548229435,7.36435373683966e-05,0.0033624892545902
"CTDSP2",-0.519873577503528,7.55088900416842,15.6927822215141,7.45079529768058e-05,0.00339413700273191
"PLAA",0.50192767783801,4.55212187166692,15.6804040198198,7.4997172385847e-05,0.00340858708256409
"ABCC11",0.923157116603449,1.07543058262063,15.6661404714396,7.55649143957524e-05,0.00342327535248748
"CRLF3",-0.51296120063751,4.48286113064724,15.6636157754536,7.56658560955549e-05,0.00342327535248748
"THAP9-AS1",0.603995367439349,3.76770239530772,15.6560460331792,7.59693212610514e-05,0.00342917555833484
